index,host_identity_verified,boro,instant_bookable,cancellation_policy,room_type,price,service_fee,minimum_nights,review_rate_number
19691,False,queens,False,moderate,privater,665.0,133.0,18.0,5.0
19692,True,brooklyn,True,moderate,entire,525.0,105.0,2.0,2.0
19693,False,brooklyn,True,strict,privater,198.0,40.0,4.0,4.0
19694,False,bronx,True,flexible,privater,451.0,90.0,30.0,5.0
19695,True,bronx,False,strict,entire,400.0,80.0,5.0,3.0
19696,False,brooklyn,False,strict,entire,1143.0,229.0,2.0,4.0
19697,True,brooklyn,False,strict,privater,475.0,95.0,30.0,5.0
19698,True,brooklyn,False,strict,entire,196.0,39.0,2.0,5.0
19699,False,brooklyn,True,moderate,privater,633.0,127.0,2.0,5.0
19700,True,manhattan,True,moderate,entire,1035.0,207.0,2.0,2.0
19701,True,brooklyn,True,strict,entire,203.0,41.0,4.0,2.0
19702,False,brooklyn,True,moderate,entire,844.0,169.0,2.0,3.0
19703,False,queens,False,strict,privater,95.0,19.0,1.0,4.0
19704,True,queens,True,strict,privater,141.0,28.0,1.0,5.0
19705,True,brooklyn,False,moderate,privater,237.0,47.0,4.0,3.0
19706,True,brooklyn,False,strict,entire,82.0,16.0,2.0,4.0
19707,False,brooklyn,False,flexible,privater,262.0,52.0,2.0,5.0
19708,False,queens,True,moderate,entire,108.0,22.0,2.0,5.0
19709,True,brooklyn,True,strict,entire,1131.0,226.0,5.0,5.0
19710,False,queens,False,flexible,privater,406.0,81.0,3.0,4.0
19711,False,queens,False,moderate,privater,867.0,173.0,1.0,5.0
19712,True,brooklyn,False,strict,entire,637.0,127.0,3.0,3.0
19713,True,queens,False,flexible,privater,503.0,101.0,2.0,4.0
19714,True,queens,False,strict,entire,582.0,116.0,28.0,2.0
19715,False,bronx,True,strict,privater,447.0,89.0,4.0,4.0
19716,True,queens,True,flexible,entire,694.0,139.0,3.0,2.0
19717,True,brooklyn,False,flexible,entire,951.0,190.0,30.0,3.0
19718,True,queens,False,strict,privater,343.0,69.0,1.0,2.0
19719,True,brooklyn,True,flexible,entire,914.0,183.0,3.0,4.0
19720,True,brooklyn,False,flexible,privater,1099.0,220.0,2.0,2.0
19721,True,brooklyn,True,strict,entire,579.0,116.0,3.0,5.0
19722,True,brooklyn,True,strict,privater,682.0,136.0,2.0,3.0
19723,False,brooklyn,True,moderate,entire,1050.0,210.0,10.0,3.0
19724,False,queens,True,strict,entire,809.0,162.0,2.0,4.0
19725,True,manhattan,False,flexible,entire,466.0,93.0,3.0,5.0
19726,True,queens,True,flexible,entire,1017.0,203.0,30.0,4.0
19727,True,queens,False,moderate,privater,290.0,58.0,30.0,4.0
19728,True,brooklyn,True,strict,entire,912.0,182.0,7.0,5.0
19729,True,brooklyn,False,strict,entire,124.0,25.0,3.0,3.0
19730,True,manhattan,True,flexible,entire,203.0,41.0,7.0,4.0
19731,False,manhattan,True,moderate,privater,1200.0,240.0,1.0,2.0
19732,True,manhattan,True,flexible,privater,234.0,47.0,3.0,4.0
19733,False,queens,False,strict,privater,115.0,23.0,3.0,5.0
19734,True,manhattan,False,strict,privater,1107.0,221.0,1.0,5.0
19735,True,manhattan,True,strict,entire,462.0,92.0,21.0,5.0
19736,False,manhattan,True,moderate,entire,1177.0,235.0,14.0,2.0
19737,False,brooklyn,True,strict,entire,1166.0,233.0,2.0,5.0
19738,False,manhattan,True,strict,privater,669.0,134.0,1.0,3.0
19739,False,manhattan,False,strict,privater,789.0,158.0,3.0,5.0
19740,False,manhattan,False,strict,entire,560.0,112.0,90.0,5.0
19741,True,bronx,True,moderate,entire,378.0,76.0,5.0,2.0
19742,True,brooklyn,True,strict,entire,983.0,197.0,2.0,4.0
19743,False,queens,False,strict,privater,1146.0,229.0,2.0,5.0
19744,True,brooklyn,False,strict,privater,998.0,200.0,2.0,5.0
19745,False,queens,False,moderate,entire,1195.0,239.0,1.0,4.0
19746,False,manhattan,True,flexible,privater,492.0,98.0,1.0,5.0
19747,False,brooklyn,False,flexible,entire,399.0,80.0,7.0,4.0
19748,False,manhattan,True,strict,privater,861.0,172.0,2.0,2.0
19749,False,queens,True,flexible,entire,980.0,196.0,1.0,4.0
19750,False,manhattan,False,flexible,entire,163.0,33.0,4.0,3.0
19751,True,queens,True,moderate,privater,393.0,79.0,3.0,5.0
19752,False,brooklyn,False,moderate,privater,390.0,78.0,30.0,4.0
19753,True,manhattan,False,moderate,entire,550.0,110.0,2.0,2.0
19754,False,manhattan,True,moderate,privater,1184.0,237.0,7.0,4.0
19755,True,brooklyn,True,moderate,privater,259.0,52.0,1.0,3.0
19756,True,brooklyn,False,flexible,entire,754.0,151.0,3.0,2.0
19757,False,brooklyn,False,flexible,privater,1142.0,228.0,3.0,2.0
19758,True,brooklyn,False,moderate,entire,74.0,15.0,2.0,5.0
19759,True,brooklyn,False,flexible,privater,802.0,160.0,1.0,3.0
19760,False,brooklyn,False,flexible,privater,388.0,78.0,4.0,3.0
19761,True,manhattan,True,moderate,privater,1071.0,214.0,3.0,5.0
19762,True,brooklyn,False,flexible,entire,304.0,61.0,5.0,3.0
19763,False,bronx,True,moderate,privater,1170.0,234.0,2.0,5.0
19764,True,manhattan,False,flexible,entire,756.0,151.0,1.0,2.0
19765,True,brooklyn,False,flexible,privater,939.0,188.0,4.0,3.0
19766,True,queens,True,strict,entire,666.0,133.0,2.0,2.0
19767,False,brooklyn,False,strict,entire,913.0,183.0,4.0,2.0
19768,False,manhattan,True,flexible,entire,774.0,155.0,30.0,2.0
19769,False,brooklyn,True,moderate,privater,1169.0,234.0,3.0,4.0
19770,True,brooklyn,True,strict,entire,423.0,85.0,4.0,5.0
19771,True,manhattan,False,strict,privater,1135.0,227.0,7.0,2.0
19772,False,queens,False,strict,entire,950.0,190.0,2.0,5.0
19773,True,manhattan,False,moderate,privater,853.0,171.0,2.0,5.0
19774,True,brooklyn,True,moderate,entire,142.0,28.0,10.0,2.0
19775,True,queens,True,flexible,privater,1179.0,236.0,3.0,4.0
19776,True,manhattan,False,moderate,entire,439.0,88.0,4.0,5.0
19777,False,brooklyn,True,flexible,entire,281.0,56.0,2.0,3.0
19778,False,manhattan,True,flexible,entire,285.0,57.0,60.0,2.0
19779,False,manhattan,False,flexible,privater,755.0,151.0,5.0,4.0
19780,False,brooklyn,False,flexible,entire,69.0,14.0,3.0,3.0
19781,True,queens,True,strict,entire,671.0,134.0,5.0,3.0
19782,False,queens,False,strict,entire,804.0,161.0,1.0,5.0
19783,True,manhattan,True,strict,entire,389.0,78.0,4.0,2.0
19784,False,bronx,False,flexible,privater,449.0,90.0,1.0,5.0
19785,True,manhattan,False,moderate,entire,1092.0,218.0,30.0,3.0
19786,False,brooklyn,False,moderate,entire,831.0,166.0,4.0,5.0
19787,True,manhattan,False,moderate,privater,61.0,12.0,3.0,3.0
19788,False,brooklyn,False,flexible,entire,476.0,95.0,1.0,5.0
19789,True,brooklyn,False,moderate,privater,557.0,111.0,30.0,3.0
19790,False,bronx,True,flexible,privater,726.0,145.0,1.0,3.0
19791,True,manhattan,False,flexible,privater,297.0,59.0,3.0,2.0
19792,True,brooklyn,False,moderate,entire,448.0,90.0,2.0,2.0
19793,False,manhattan,True,strict,entire,1101.0,220.0,3.0,4.0
19794,True,brooklyn,False,moderate,entire,1102.0,220.0,3.0,4.0
19795,True,brooklyn,True,moderate,entire,973.0,195.0,2.0,2.0
19796,False,queens,False,flexible,entire,831.0,166.0,2.0,3.0
19797,True,brooklyn,False,strict,privater,362.0,72.0,2.0,2.0
19798,False,brooklyn,True,strict,privater,998.0,200.0,2.0,5.0
19799,True,manhattan,False,flexible,entire,205.0,41.0,1.0,2.0
19800,False,brooklyn,True,flexible,entire,239.0,48.0,1.0,3.0
19801,True,brooklyn,True,strict,privater,906.0,181.0,3.0,4.0
19802,False,queens,True,strict,privater,797.0,159.0,14.0,2.0
19803,False,manhattan,False,flexible,privater,898.0,180.0,5.0,4.0
19804,True,manhattan,False,moderate,entire,288.0,58.0,5.0,5.0
19805,True,brooklyn,True,strict,privater,1140.0,228.0,2.0,5.0
19806,False,manhattan,True,strict,entire,80.0,16.0,1.0,5.0
19807,True,brooklyn,True,strict,entire,1133.0,227.0,3.0,3.0
19808,True,queens,False,strict,privater,407.0,81.0,1.0,5.0
19809,True,brooklyn,False,flexible,entire,517.0,103.0,6.0,2.0
19810,True,queens,True,moderate,entire,320.0,64.0,1.0,5.0
19811,False,brooklyn,True,flexible,privater,434.0,87.0,4.0,2.0
19812,False,brooklyn,False,strict,entire,201.0,40.0,14.0,3.0
19813,False,manhattan,False,moderate,entire,803.0,161.0,2.0,3.0
19814,True,manhattan,True,strict,entire,651.0,130.0,2.0,2.0
19815,False,queens,True,moderate,privater,678.0,136.0,3.0,2.0
19816,False,brooklyn,False,flexible,privater,763.0,153.0,7.0,4.0
19817,True,manhattan,True,flexible,entire,460.0,92.0,30.0,4.0
19818,True,manhattan,False,strict,privater,757.0,151.0,1.0,3.0
19819,True,brooklyn,False,moderate,entire,788.0,158.0,1.0,2.0
19820,True,bronx,False,moderate,privater,681.0,136.0,3.0,4.0
19821,True,manhattan,False,moderate,entire,452.0,90.0,4.0,3.0
19822,False,manhattan,False,flexible,entire,722.0,144.0,2.0,2.0
19823,False,brooklyn,False,strict,entire,941.0,188.0,14.0,3.0
19824,True,brooklyn,True,strict,entire,1172.0,234.0,7.0,3.0
19825,True,queens,True,flexible,privater,859.0,172.0,3.0,3.0
19826,True,brooklyn,True,moderate,entire,420.0,84.0,2.0,2.0
19827,False,manhattan,False,flexible,entire,636.0,127.0,1.0,4.0
19828,True,queens,False,flexible,privater,240.0,48.0,1.0,2.0
19829,False,staten,True,moderate,privater,576.0,115.0,1.0,4.0
19830,True,manhattan,False,flexible,entire,749.0,150.0,7.0,5.0
19831,True,manhattan,True,moderate,privater,706.0,141.0,2.0,2.0
19832,True,manhattan,True,moderate,entire,714.0,143.0,1.0,3.0
19833,True,brooklyn,True,moderate,privater,67.0,13.0,5.0,5.0
19834,False,brooklyn,False,strict,entire,308.0,62.0,30.0,5.0
19835,False,brooklyn,True,flexible,entire,1033.0,207.0,2.0,3.0
19836,True,brooklyn,False,flexible,privater,1033.0,207.0,30.0,5.0
19837,False,manhattan,True,strict,entire,1048.0,210.0,2.0,3.0
19838,True,bronx,True,flexible,privater,806.0,161.0,7.0,2.0
19839,True,queens,True,moderate,privater,364.0,73.0,5.0,3.0
19840,True,manhattan,False,flexible,entire,303.0,61.0,30.0,3.0
19841,False,queens,True,strict,privater,718.0,144.0,1.0,2.0
19842,True,brooklyn,False,strict,entire,956.0,191.0,2.0,5.0
19843,True,brooklyn,True,flexible,entire,1018.0,204.0,1.0,4.0
19844,False,brooklyn,True,moderate,entire,836.0,167.0,1.0,3.0
19845,False,manhattan,False,flexible,entire,750.0,150.0,1.0,2.0
19846,False,bronx,True,strict,entire,383.0,77.0,5.0,4.0
19847,False,bronx,True,flexible,entire,482.0,96.0,5.0,4.0
19848,True,brooklyn,True,flexible,entire,987.0,197.0,3.0,4.0
19849,False,manhattan,True,strict,entire,572.0,114.0,3.0,5.0
19850,True,manhattan,False,moderate,entire,724.0,145.0,2.0,4.0
19851,False,manhattan,True,flexible,privater,825.0,165.0,7.0,5.0
19852,True,manhattan,False,strict,entire,396.0,79.0,2.0,4.0
19853,False,manhattan,True,flexible,privater,1005.0,201.0,2.0,3.0
19854,True,brooklyn,True,moderate,entire,1057.0,211.0,2.0,5.0
19855,True,brooklyn,True,flexible,entire,836.0,167.0,5.0,2.0
19856,True,manhattan,True,strict,privater,678.0,136.0,7.0,5.0
19857,False,manhattan,False,flexible,privater,862.0,172.0,1.0,4.0
19858,True,manhattan,False,moderate,privater,81.0,16.0,1.0,4.0
19859,False,brooklyn,False,flexible,entire,216.0,43.0,5.0,5.0
19860,True,staten,True,strict,entire,411.0,82.0,5.0,2.0
19861,True,brooklyn,True,moderate,entire,945.0,189.0,5.0,5.0
19862,True,brooklyn,True,strict,entire,1183.0,237.0,5.0,2.0
19863,True,manhattan,True,moderate,privater,270.0,54.0,1.0,5.0
19864,False,queens,True,flexible,privater,272.0,54.0,1.0,5.0
19865,True,brooklyn,True,strict,entire,1017.0,203.0,7.0,4.0
19866,False,manhattan,True,moderate,entire,758.0,152.0,30.0,4.0
19867,False,manhattan,True,strict,privater,1034.0,207.0,2.0,5.0
19868,False,brooklyn,False,strict,entire,1140.0,228.0,10.0,2.0
19869,True,brooklyn,True,strict,privater,423.0,85.0,2.0,5.0
19870,True,manhattan,True,flexible,entire,1003.0,201.0,2.0,5.0
19871,False,manhattan,False,strict,entire,340.0,68.0,4.0,2.0
19872,False,manhattan,False,strict,entire,1035.0,207.0,5.0,4.0
19873,True,brooklyn,True,strict,privater,833.0,167.0,2.0,4.0
19874,False,queens,False,moderate,entire,1013.0,203.0,3.0,5.0
19875,False,brooklyn,False,flexible,entire,260.0,52.0,2.0,2.0
19876,True,manhattan,False,strict,entire,713.0,143.0,1.0,4.0
19877,False,bronx,True,moderate,sharedr,512.0,102.0,3.0,5.0
19878,True,manhattan,True,moderate,entire,571.0,114.0,1.0,5.0
19879,False,brooklyn,True,moderate,entire,370.0,74.0,3.0,2.0
19880,False,queens,True,moderate,entire,996.0,199.0,2.0,4.0
19881,True,queens,True,moderate,entire,173.0,35.0,5.0,5.0
19882,True,manhattan,False,moderate,privater,1008.0,202.0,6.0,3.0
19883,True,queens,True,moderate,privater,273.0,55.0,3.0,2.0
19884,True,brooklyn,True,strict,entire,1175.0,235.0,30.0,3.0
19885,False,brooklyn,False,moderate,privater,114.0,23.0,30.0,4.0
19886,False,manhattan,True,flexible,entire,747.0,149.0,3.0,4.0
19887,True,brooklyn,False,moderate,entire,962.0,192.0,3.0,5.0
19888,True,brooklyn,False,flexible,entire,611.0,122.0,30.0,4.0
19889,False,brooklyn,True,strict,entire,629.0,126.0,3.0,2.0
19890,True,brooklyn,False,flexible,privater,130.0,26.0,1.0,2.0
19891,True,manhattan,False,flexible,entire,455.0,91.0,30.0,5.0
19892,False,brooklyn,True,flexible,entire,695.0,139.0,2.0,3.0
19893,True,brooklyn,False,strict,entire,556.0,111.0,2.0,2.0
19894,True,manhattan,True,flexible,entire,1038.0,208.0,5.0,3.0
19895,False,brooklyn,True,flexible,entire,633.0,127.0,5.0,4.0
19896,True,manhattan,False,moderate,privater,682.0,136.0,7.0,2.0
19897,True,manhattan,True,flexible,entire,964.0,193.0,4.0,5.0
19898,False,manhattan,False,moderate,entire,188.0,38.0,10.0,4.0
19899,True,manhattan,False,strict,entire,885.0,177.0,5.0,2.0
19900,True,queens,True,flexible,entire,760.0,152.0,3.0,3.0
19901,False,brooklyn,True,flexible,privater,712.0,142.0,1.0,5.0
19902,True,manhattan,True,strict,entire,782.0,156.0,30.0,4.0
19903,True,brooklyn,True,flexible,entire,760.0,152.0,1.0,3.0
19904,True,manhattan,False,flexible,privater,1159.0,232.0,5.0,2.0
19905,False,manhattan,False,flexible,privater,496.0,99.0,2.0,3.0
19906,True,brooklyn,False,moderate,entire,177.0,35.0,30.0,5.0
19907,True,queens,True,moderate,privater,664.0,133.0,2.0,4.0
19908,False,manhattan,True,strict,entire,605.0,121.0,2.0,3.0
19909,True,manhattan,True,moderate,entire,281.0,56.0,2.0,3.0
19910,True,brooklyn,False,moderate,entire,484.0,97.0,30.0,2.0
19911,False,manhattan,True,flexible,entire,237.0,47.0,28.0,4.0
19912,False,brooklyn,False,flexible,entire,601.0,120.0,3.0,2.0
19913,False,brooklyn,True,moderate,entire,373.0,75.0,5.0,2.0
19914,True,bronx,True,moderate,privater,410.0,82.0,3.0,4.0
19915,False,brooklyn,True,flexible,entire,966.0,193.0,3.0,5.0
19916,False,brooklyn,False,flexible,entire,343.0,69.0,30.0,4.0
19917,True,brooklyn,False,moderate,entire,145.0,29.0,3.0,5.0
19918,True,brooklyn,False,flexible,privater,878.0,176.0,3.0,4.0
19919,False,manhattan,False,flexible,privater,933.0,187.0,3.0,3.0
19920,True,brooklyn,True,moderate,privater,1140.0,228.0,3.0,3.0
19921,True,brooklyn,True,strict,entire,200.0,40.0,6.0,4.0
19922,False,bronx,False,moderate,privater,161.0,32.0,1.0,2.0
19923,True,brooklyn,False,strict,entire,770.0,154.0,2.0,3.0
19924,False,manhattan,True,flexible,entire,505.0,101.0,30.0,5.0
19925,True,brooklyn,False,moderate,entire,959.0,192.0,3.0,2.0
19926,False,brooklyn,False,strict,privater,286.0,57.0,30.0,5.0
19927,False,brooklyn,True,strict,entire,940.0,188.0,3.0,3.0
19928,False,manhattan,False,flexible,privater,408.0,82.0,4.0,3.0
19929,True,brooklyn,True,flexible,entire,1168.0,234.0,1.0,4.0
19930,True,queens,True,flexible,entire,767.0,153.0,2.0,4.0
19931,True,brooklyn,True,flexible,privater,140.0,28.0,7.0,3.0
19932,False,brooklyn,True,flexible,entire,1115.0,223.0,3.0,3.0
19933,True,manhattan,False,strict,entire,911.0,182.0,3.0,5.0
19934,True,manhattan,True,strict,entire,223.0,45.0,7.0,5.0
19935,True,brooklyn,False,strict,privater,778.0,156.0,1.0,5.0
19936,True,manhattan,False,flexible,entire,396.0,79.0,4.0,2.0
19937,True,brooklyn,True,strict,privater,384.0,77.0,2.0,2.0
19938,False,brooklyn,False,moderate,entire,1023.0,205.0,3.0,5.0
19939,True,brooklyn,True,moderate,privater,800.0,160.0,2.0,3.0
19940,True,brooklyn,True,moderate,entire,76.0,15.0,5.0,3.0
19941,True,brooklyn,False,flexible,entire,161.0,32.0,30.0,4.0
19942,True,manhattan,False,flexible,entire,952.0,190.0,5.0,5.0
19943,False,brooklyn,True,strict,privater,318.0,64.0,2.0,2.0
19944,True,brooklyn,True,flexible,sharedr,237.0,47.0,1.0,5.0
19945,True,staten,True,flexible,entire,162.0,32.0,2.0,2.0
19946,True,brooklyn,False,flexible,entire,629.0,126.0,7.0,4.0
19947,False,manhattan,True,strict,privater,66.0,13.0,7.0,4.0
19948,True,manhattan,True,flexible,entire,658.0,132.0,3.0,5.0
19949,True,queens,True,flexible,privater,923.0,185.0,4.0,2.0
19950,False,manhattan,True,strict,entire,390.0,78.0,1.0,3.0
19951,True,manhattan,False,strict,entire,753.0,151.0,2.0,2.0
19952,True,brooklyn,True,moderate,privater,901.0,180.0,2.0,4.0
19953,True,brooklyn,False,strict,privater,1194.0,239.0,2.0,3.0
19954,False,brooklyn,True,strict,privater,844.0,169.0,2.0,5.0
19955,False,brooklyn,True,flexible,entire,271.0,54.0,10.0,4.0
19956,True,brooklyn,True,moderate,privater,488.0,98.0,2.0,2.0
19957,False,staten,True,flexible,entire,964.0,193.0,30.0,5.0
19958,False,bronx,True,strict,privater,606.0,121.0,2.0,3.0
19959,True,brooklyn,True,moderate,entire,159.0,32.0,30.0,5.0
19960,False,brooklyn,False,strict,privater,1044.0,209.0,3.0,2.0
19961,True,manhattan,False,flexible,privater,988.0,198.0,4.0,4.0
19962,True,brooklyn,False,moderate,entire,614.0,123.0,3.0,4.0
19963,True,brooklyn,True,flexible,entire,1186.0,237.0,3.0,5.0
19964,False,brooklyn,True,strict,privater,670.0,134.0,3.0,4.0
19965,False,bronx,True,strict,entire,273.0,55.0,3.0,3.0
19966,False,bronx,True,moderate,privater,470.0,94.0,30.0,4.0
19967,False,brooklyn,False,strict,entire,392.0,78.0,30.0,3.0
19968,False,manhattan,True,moderate,privater,1166.0,233.0,30.0,3.0
19969,False,manhattan,True,flexible,privater,463.0,93.0,2.0,4.0
19970,False,manhattan,False,strict,privater,1126.0,225.0,3.0,3.0
19971,False,queens,False,strict,privater,134.0,27.0,3.0,2.0
19972,False,brooklyn,False,strict,privater,415.0,83.0,1.0,4.0
19973,True,brooklyn,True,moderate,privater,998.0,200.0,5.0,4.0
19974,False,brooklyn,False,strict,privater,375.0,75.0,5.0,4.0
19975,True,brooklyn,False,flexible,privater,569.0,114.0,2.0,2.0
19976,True,brooklyn,False,flexible,entire,255.0,51.0,7.0,2.0
19977,True,manhattan,False,moderate,privater,1188.0,238.0,30.0,5.0
19978,False,manhattan,False,flexible,privater,943.0,189.0,30.0,3.0
19979,True,manhattan,False,strict,privater,630.0,126.0,3.0,2.0
19980,False,brooklyn,False,flexible,privater,520.0,104.0,3.0,5.0
19981,False,queens,False,flexible,entire,575.0,115.0,14.0,4.0
19982,True,queens,True,flexible,entire,603.0,121.0,1.0,3.0
19983,False,queens,True,strict,entire,131.0,26.0,4.0,4.0
19984,True,bronx,False,strict,entire,81.0,16.0,2.0,5.0
19985,False,manhattan,False,strict,entire,1073.0,215.0,4.0,5.0
19986,False,queens,False,strict,entire,333.0,67.0,30.0,4.0
19987,False,manhattan,True,flexible,entire,629.0,126.0,2.0,5.0
19988,False,brooklyn,True,strict,entire,1014.0,203.0,2.0,3.0
19989,True,manhattan,True,moderate,entire,321.0,64.0,6.0,5.0
19990,False,manhattan,False,strict,privater,596.0,119.0,2.0,3.0
19991,True,brooklyn,False,moderate,entire,814.0,163.0,31.0,4.0
19992,False,manhattan,False,flexible,entire,668.0,134.0,3.0,4.0
19993,True,brooklyn,False,moderate,privater,648.0,130.0,2.0,3.0
19994,True,queens,False,moderate,entire,374.0,75.0,3.0,2.0
19995,True,brooklyn,True,moderate,privater,985.0,197.0,30.0,2.0
19996,False,brooklyn,False,strict,privater,136.0,27.0,1.0,2.0
19997,True,manhattan,True,moderate,entire,986.0,197.0,31.0,4.0
19998,False,brooklyn,False,moderate,entire,1148.0,230.0,5.0,5.0
19999,True,queens,False,flexible,entire,1154.0,231.0,2.0,4.0
20000,True,bronx,False,moderate,privater,1055.0,211.0,1.0,4.0
20001,True,brooklyn,False,strict,entire,740.0,148.0,4.0,4.0
20002,False,brooklyn,True,strict,entire,166.0,33.0,30.0,4.0
20003,False,queens,True,moderate,entire,1083.0,217.0,3.0,4.0
20004,True,manhattan,True,moderate,entire,62.0,12.0,3.0,5.0
20005,True,brooklyn,True,flexible,privater,1157.0,231.0,3.0,3.0
20006,True,brooklyn,True,strict,privater,178.0,36.0,30.0,2.0
20007,False,brooklyn,False,strict,entire,898.0,180.0,3.0,3.0
20008,False,queens,True,strict,entire,796.0,159.0,2.0,3.0
20009,True,brooklyn,False,strict,privater,405.0,81.0,4.0,5.0
20010,False,bronx,True,flexible,privater,630.0,126.0,1.0,2.0
20011,False,queens,True,strict,privater,97.0,19.0,2.0,2.0
20012,True,brooklyn,True,strict,entire,824.0,165.0,4.0,3.0
20013,True,queens,False,flexible,entire,178.0,36.0,30.0,2.0
20014,False,brooklyn,False,moderate,entire,431.0,86.0,1.0,3.0
20015,False,brooklyn,False,moderate,privater,108.0,22.0,4.0,5.0
20016,False,manhattan,False,moderate,entire,685.0,137.0,30.0,3.0
20017,False,brooklyn,True,strict,entire,292.0,58.0,2.0,5.0
20018,False,manhattan,False,flexible,entire,570.0,114.0,30.0,4.0
