index,host_identity_verified,instant_bookable,price,service_fee,minimum_nights,review_rate_number,boro_bronx,boro_brooklyn,boro_manhattan,boro_queens,boro_staten,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,room_type_entire,room_type_hotelr,room_type_privater,room_type_sharedr
22557,True,False,757.0,151.0,3.0,4.0,False,False,True,False,False,False,True,False,False,False,True,False
22558,True,False,708.0,142.0,1.0,4.0,False,False,False,True,False,False,True,False,False,False,True,False
22559,False,False,722.0,144.0,1.0,4.0,False,False,False,True,False,False,True,False,False,False,True,False
22560,True,True,529.0,106.0,2.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
22561,True,False,552.0,110.0,1.0,5.0,False,True,False,False,False,False,True,False,False,False,True,False
22562,False,True,1167.0,233.0,7.0,2.0,False,True,False,False,False,False,False,True,True,False,False,False
22563,False,False,641.0,128.0,2.0,3.0,False,True,False,False,False,True,False,False,False,False,True,False
22564,False,False,200.0,40.0,1.0,2.0,False,False,False,True,False,True,False,False,False,False,True,False
22565,True,True,130.0,26.0,3.0,1.0,False,True,False,False,False,False,True,False,True,False,False,False
22566,False,False,1037.0,207.0,7.0,3.0,False,True,False,False,False,False,False,True,False,False,True,False
22567,True,False,358.0,72.0,10.0,5.0,False,True,False,False,False,False,False,True,True,False,False,False
22568,True,True,791.0,158.0,5.0,3.0,False,False,False,True,False,False,False,True,True,False,False,False
22569,True,False,976.0,195.0,12.0,5.0,False,True,False,False,False,False,False,True,False,False,True,False
22570,True,True,727.0,145.0,7.0,5.0,False,True,False,False,False,False,True,False,True,False,False,False
22571,True,False,903.0,181.0,2.0,4.0,False,True,False,False,False,False,True,False,False,False,True,False
22572,True,False,101.0,20.0,1.0,3.0,False,False,True,False,False,False,True,False,False,False,True,False
22578,True,True,637.0,127.0,7.0,2.0,False,False,True,False,False,False,True,False,False,False,True,False
22579,True,False,948.0,190.0,7.0,5.0,False,False,True,False,False,True,False,False,True,False,False,False
22580,True,True,552.0,110.0,3.0,2.0,False,False,True,False,False,True,False,False,True,False,False,False
22581,False,False,1043.0,209.0,2.0,2.0,False,False,True,False,False,False,False,True,True,False,False,False
22582,True,False,222.0,44.0,2.0,4.0,False,True,False,False,False,False,False,True,False,False,True,False
22583,False,False,451.0,90.0,30.0,5.0,False,False,True,False,False,True,False,False,True,False,False,False
22584,True,False,676.0,135.0,3.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False
22585,True,False,910.0,182.0,2.0,4.0,False,False,False,True,False,False,True,False,True,False,False,False
22586,False,True,637.0,127.0,7.0,2.0,False,False,False,True,False,False,False,True,False,False,True,False
22587,True,True,745.0,149.0,1.0,2.0,False,False,True,False,False,False,False,True,False,False,True,False
22588,False,True,863.0,173.0,1.0,1.0,False,False,True,False,False,True,False,False,False,False,True,False
22589,True,False,130.0,26.0,7.0,1.0,True,False,False,False,False,False,False,True,True,False,False,False
22590,True,False,1189.0,238.0,1.0,2.0,False,True,False,False,False,False,True,False,True,False,False,False
22591,False,True,88.0,18.0,3.0,2.0,False,True,False,False,False,False,False,True,False,False,True,False
22592,True,True,156.0,31.0,1.0,1.0,False,False,True,False,False,False,True,False,False,False,True,False
22593,False,False,123.0,25.0,180.0,2.0,False,True,False,False,False,True,False,False,False,False,True,False
22594,True,False,417.0,83.0,30.0,3.0,False,False,True,False,False,False,False,True,True,False,False,False
22595,True,False,346.0,69.0,20.0,1.0,False,False,True,False,False,False,False,True,False,False,True,False
22596,True,False,981.0,196.0,3.0,3.0,False,True,False,False,False,False,False,True,False,False,True,False
22597,False,False,188.0,38.0,9.0,5.0,False,True,False,False,False,False,False,True,False,False,True,False
22598,False,True,1020.0,204.0,4.0,5.0,False,False,True,False,False,False,False,True,False,False,True,False
22599,True,True,134.0,27.0,7.0,4.0,False,True,False,False,False,False,True,False,False,False,True,False
22600,True,True,78.0,16.0,7.0,3.0,False,False,True,False,False,False,True,False,True,False,False,False
22601,True,True,451.0,90.0,7.0,4.0,False,True,False,False,False,True,False,False,False,False,True,False
22602,True,False,287.0,57.0,3.0,1.0,False,False,True,False,False,False,True,False,False,False,True,False
22603,True,False,1007.0,201.0,2.0,5.0,False,False,True,False,False,True,False,False,True,False,False,False
22604,True,False,88.0,18.0,30.0,3.0,False,True,False,False,False,False,True,False,False,False,False,True
22605,True,True,1100.0,220.0,30.0,2.0,False,True,False,False,False,False,False,True,False,False,False,True
22606,True,False,907.0,181.0,30.0,1.0,False,True,False,False,False,False,False,True,False,False,False,True
22607,False,False,997.0,199.0,2.0,1.0,False,False,True,False,False,True,False,False,True,False,False,False
22608,True,True,979.0,196.0,2.0,4.0,False,False,True,False,False,False,True,False,False,False,True,False
22609,True,True,752.0,150.0,2.0,5.0,False,False,True,False,False,True,False,False,False,False,True,False
22610,False,True,136.0,27.0,2.0,5.0,False,False,True,False,False,False,False,True,False,False,True,False
22611,True,False,767.0,153.0,5.0,3.0,False,False,True,False,False,True,False,False,True,False,False,False
22612,False,True,814.0,163.0,3.0,4.0,False,False,True,False,False,False,True,False,True,False,False,False
22613,True,True,396.0,79.0,1.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False
22614,False,True,1188.0,238.0,3.0,1.0,False,True,False,False,False,False,False,True,True,False,False,False
22615,True,False,223.0,45.0,1.0,4.0,False,True,False,False,False,False,False,True,False,False,True,False
22616,False,True,1185.0,237.0,7.0,4.0,False,False,True,False,False,False,False,True,False,False,True,False
22617,False,True,132.0,26.0,1.0,5.0,False,False,True,False,False,False,False,True,False,False,True,False
22618,False,False,170.0,34.0,3.0,1.0,False,True,False,False,False,False,False,True,False,False,True,False
22619,False,True,765.0,153.0,3.0,3.0,False,True,False,False,False,False,True,False,True,False,False,False
22620,False,False,201.0,40.0,300.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
22621,True,True,868.0,174.0,4.0,4.0,False,True,False,False,False,False,False,True,False,False,True,False
22622,False,True,1114.0,223.0,19.0,1.0,False,False,True,False,False,False,False,True,True,False,False,False
22623,False,True,137.0,27.0,3.0,2.0,False,False,False,False,True,False,False,True,False,False,True,False
22624,False,False,652.0,130.0,2.0,4.0,False,False,True,False,False,False,True,False,False,False,True,False
22625,False,True,55.0,11.0,2.0,5.0,False,False,True,False,False,False,True,False,True,False,False,False
22626,True,False,1053.0,211.0,2.0,5.0,False,True,False,False,False,False,True,False,False,False,True,False
22627,False,True,354.0,71.0,5.0,3.0,False,False,True,False,False,False,False,True,True,False,False,False
22628,False,False,1107.0,221.0,5.0,4.0,False,False,True,False,False,False,True,False,False,False,True,False
22629,False,True,886.0,177.0,1.0,4.0,False,True,False,False,False,True,False,False,True,False,False,False
22630,True,True,966.0,193.0,4.0,5.0,False,False,True,False,False,False,False,True,False,False,True,False
22631,True,True,561.0,112.0,90.0,2.0,False,False,True,False,False,True,False,False,False,False,True,False
22632,False,False,358.0,72.0,59.0,4.0,False,False,True,False,False,True,False,False,False,False,True,False
22633,False,True,61.0,12.0,7.0,4.0,False,False,True,False,False,False,False,True,True,False,False,False
22634,True,False,707.0,141.0,3.0,1.0,False,False,True,False,False,False,False,True,False,False,True,False
22635,False,False,159.0,32.0,5.0,1.0,False,True,False,False,False,False,False,True,False,False,True,False
22636,True,False,97.0,19.0,2.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
22637,False,True,528.0,106.0,2.0,5.0,False,False,False,True,False,False,True,False,True,False,False,False
22638,True,True,1084.0,217.0,5.0,1.0,False,False,True,False,False,True,False,False,False,False,True,False
22639,False,False,928.0,186.0,1.0,4.0,False,False,True,False,False,False,True,False,False,False,True,False
22640,False,False,275.0,55.0,1.0,3.0,False,False,True,False,False,False,False,True,False,False,False,True
22641,False,True,772.0,154.0,2.0,3.0,False,False,True,False,False,False,True,False,True,False,False,False
22642,False,False,1123.0,225.0,1.0,5.0,False,False,True,False,False,True,False,False,False,False,True,False
22643,False,True,94.0,19.0,2.0,2.0,False,True,False,False,False,False,True,False,False,False,True,False
22644,False,True,496.0,99.0,6.0,3.0,False,True,False,False,False,False,True,False,True,False,False,False
22645,False,False,403.0,81.0,21.0,2.0,False,True,False,False,False,False,False,True,False,False,True,False
22646,True,False,969.0,194.0,2.0,1.0,False,True,False,False,False,True,False,False,False,False,True,False
22647,True,True,280.0,56.0,2.0,3.0,False,True,False,False,False,True,False,False,False,False,True,False
22648,True,False,202.0,40.0,3.0,1.0,False,False,True,False,False,True,False,False,True,False,False,False
22649,True,False,130.0,26.0,7.0,3.0,False,True,False,False,False,True,False,False,False,False,True,False
22650,False,False,273.0,55.0,3.0,5.0,False,False,True,False,False,True,False,False,True,False,False,False
22651,False,False,486.0,97.0,2.0,5.0,False,True,False,False,False,False,False,True,False,False,True,False
22652,False,False,57.0,11.0,2.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
22653,True,False,440.0,88.0,90.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
22654,True,False,56.0,11.0,1.0,1.0,False,False,True,False,False,False,True,False,False,False,True,False
22655,False,False,933.0,187.0,27.0,1.0,False,False,False,True,False,True,False,False,True,False,False,False
22656,True,True,1150.0,230.0,2.0,4.0,False,True,False,False,False,True,False,False,True,False,False,False
22657,False,True,127.0,25.0,6.0,5.0,False,False,True,False,False,False,False,True,False,False,True,False
22658,True,True,725.0,145.0,1.0,3.0,False,True,False,False,False,False,True,False,True,False,False,False
22659,True,False,621.0,124.0,1.0,2.0,False,True,False,False,False,True,False,False,False,False,True,False
22660,False,True,1100.0,220.0,1.0,2.0,False,True,False,False,False,False,True,False,True,False,False,False
22661,True,False,787.0,157.0,30.0,3.0,False,False,True,False,False,True,False,False,False,False,True,False
22662,True,True,297.0,59.0,30.0,1.0,False,False,True,False,False,True,False,False,False,False,True,False
22663,True,False,438.0,88.0,4.0,3.0,False,True,False,False,False,False,True,False,True,False,False,False
22664,True,False,1081.0,216.0,4.0,2.0,False,False,False,True,False,True,False,False,False,False,True,False
22665,False,True,1164.0,233.0,4.0,3.0,False,True,False,False,False,True,False,False,True,False,False,False
22666,True,True,1180.0,236.0,5.0,1.0,False,False,True,False,False,True,False,False,True,False,False,False
22667,True,True,862.0,172.0,4.0,4.0,False,False,False,True,False,True,False,False,True,False,False,False
22668,True,True,82.0,16.0,1.0,5.0,False,True,False,False,False,False,False,True,True,False,False,False
22669,True,True,362.0,72.0,3.0,3.0,False,False,False,True,False,False,False,True,False,False,True,False
22670,False,False,244.0,49.0,20.0,4.0,False,True,False,False,False,True,False,False,False,False,True,False
22671,False,False,825.0,165.0,30.0,3.0,False,False,False,True,False,False,True,False,False,False,True,False
22672,False,True,80.0,16.0,3.0,2.0,False,False,False,True,False,False,True,False,False,False,True,False
22673,False,False,711.0,142.0,1.0,3.0,False,False,True,False,False,False,True,False,False,False,True,False
22674,True,True,1168.0,234.0,1.0,5.0,False,False,True,False,False,False,True,False,False,False,False,True
22675,True,False,824.0,165.0,15.0,4.0,False,True,False,False,False,False,True,False,True,False,False,False
22676,False,False,412.0,82.0,1.0,3.0,False,False,True,False,False,True,False,False,False,False,True,False
22677,True,False,962.0,192.0,3.0,4.0,False,True,False,False,False,False,True,False,False,False,False,True
22678,False,False,100.0,20.0,28.0,5.0,False,False,True,False,False,True,False,False,False,False,True,False
22679,True,False,241.0,48.0,12.0,1.0,False,True,False,False,False,True,False,False,False,False,True,False
22680,False,False,84.0,17.0,4.0,3.0,False,False,True,False,False,True,False,False,True,False,False,False
22681,False,False,570.0,114.0,1.0,5.0,False,True,False,False,False,False,False,True,False,False,True,False
22682,False,False,1042.0,208.0,1.0,2.0,False,True,False,False,False,True,False,False,False,False,True,False
22683,True,True,143.0,29.0,4.0,3.0,False,False,False,True,False,False,True,False,True,False,False,False
22684,True,True,294.0,59.0,2.0,1.0,False,True,False,False,False,False,False,True,False,False,True,False
22685,True,True,1012.0,202.0,9.0,1.0,False,False,True,False,False,False,True,False,True,False,False,False
22686,False,False,573.0,115.0,30.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
22687,False,False,1029.0,206.0,30.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False
22688,True,True,500.0,100.0,30.0,4.0,False,False,True,False,False,False,True,False,True,False,False,False
22689,True,True,471.0,94.0,30.0,4.0,False,False,True,False,False,False,False,True,True,False,False,False
22690,False,False,981.0,196.0,30.0,4.0,False,False,True,False,False,False,False,True,True,False,False,False
22691,True,False,977.0,195.0,30.0,5.0,False,False,True,False,False,True,False,False,True,False,False,False
22692,False,False,220.0,44.0,30.0,2.0,False,False,True,False,False,False,False,True,True,False,False,False
22693,True,True,714.0,143.0,30.0,1.0,False,False,True,False,False,True,False,False,True,False,False,False
